ident_bag,i_id,pax_id_hash,MessageReceivedDate,MessageProcessedDate,DateEvent,TagNumber,local_or_transfer
62814607,8634996,d916c2b8f6b41b8237f6bc6653df8933,2023-07-08 00:30:44.840,2023-07-08 00:30:48.683,2023-07-08 00:30:48.680,555366472,L
62814616,8634994,96654856f09ef34c8a1bd369c71f7085,2023-07-08 00:31:23.537,2023-07-08 00:31:24.560,2023-07-08 00:31:24.560,555370975,L
62814618,8634993,8262c43b2bfd98da8144a32217614f33,2023-07-08 00:31:31.670,2023-07-08 00:31:32.630,2023-07-08 00:31:32.627,555396264,L
62814629,8634996,d916c2b8f6b41b8237f6bc6653df8933,2023-07-08 00:31:55.730,2023-07-08 00:31:56.380,2023-07-08 00:31:56.377,555366473,L
62814640,8634998,0d926c04d966a24fd9649c4c3ffaebd0,2023-07-08 00:32:26.620,2023-07-08 00:32:27.733,2023-07-08 00:32:27.730,555409254,L
62814643,8634996,6ff42bf993f6b6881b099f5bd8a54168,2023-07-08 00:32:32.713,2023-07-08 00:32:35.437,2023-07-08 00:32:35.430,555368256,L
62814649,8634996,78716fa88c88a8ce5d0d5b689c37adce,2023-07-08 00:32:52.630,2023-07-08 00:32:54.720,2023-07-08 00:32:54.717,555366474,L
62814657,8634996,78716fa88c88a8ce5d0d5b689c37adce,2023-07-08 00:33:14.223,2023-07-08 00:33:14.650,2023-07-08 00:33:14.650,555366475,L
62814661,8634996,78716fa88c88a8ce5d0d5b689c37adce,2023-07-08 00:33:34.550,2023-07-08 00:33:37.440,2023-07-08 00:33:37.437,555366476,L
62814682,8634998,a458edf9d5540877ec7d5e4ab05d4d88,2023-07-08 00:34:49.750,2023-07-08 00:34:50.803,2023-07-08 00:34:50.800,555409255,L
62814697,8634998,4be326a6c209136dea4d793edbbaa0c7,2023-07-08 00:36:10.237,2023-07-08 00:36:12.030,2023-07-08 00:36:12.027,555409256,L
62814709,8634998,d3c94384fd8958253a16900c5962c5df,2023-07-08 00:36:36.267,2023-07-08 00:36:39.790,2023-07-08 00:36:39.787,555409257,L
62814725,8634998,76050fff4b0b85ca834e7f793fe486aa,2023-07-08 00:37:15.317,2023-07-08 00:37:19.070,2023-07-08 00:37:19.067,555409258,L
62814733,8634998,992e930ca53c7891b565caa7030826c6,2023-07-08 00:37:49.550,2023-07-08 00:37:51.277,2023-07-08 00:37:51.273,555409259,L
62814739,8634997,7819cc52e05da343e00fa3553e3151c6,2023-07-08 00:38:00.560,2023-07-08 00:38:03.510,2023-07-08 00:38:03.507,555374290,L
62814742,8634996,e46445e17bc9b78ad0b07176a4288da9,2023-07-08 00:38:11.563,2023-07-08 00:38:12.033,2023-07-08 00:38:12.023,555366477,L
62814743,8634998,39c389edf3468dd240c878a6f243b156,2023-07-08 00:38:13.603,2023-07-08 00:38:15.793,2023-07-08 00:38:15.790,555409260,L
62814744,8634998,7a173ee1ba9cdd791df5dc8ce9316aae,2023-07-08 00:38:15.250,2023-07-08 00:38:15.903,2023-07-08 00:38:15.900,555409261,L
62814748,8634998,1ceae588c830dee4ec3ff0f89db1c780,2023-07-08 00:38:37.603,2023-07-08 00:38:39.013,2023-07-08 00:38:39.010,555409262,L
62814752,8634996,fc3480a0669e31a7e1767226d7f433d6,2023-07-08 00:38:50.637,2023-07-08 00:38:54.667,2023-07-08 00:38:54.663,555366478,L
62814755,8634998,68a0b897aaafcd155dcfd15becc4738e,2023-07-08 00:39:07.337,2023-07-08 00:39:10.523,2023-07-08 00:39:10.520,555409263,L
62814770,8634997,3674d74c54e3e8ae8dd91a07601da27f,2023-07-08 00:39:44.770,2023-07-08 00:39:45.707,2023-07-08 00:39:45.703,555374291,L
62814791,8634997,a07b37d75be1993ddc8f1b1625269f3a,2023-07-08 00:40:33.930,2023-07-08 00:40:36.267,2023-07-08 00:40:36.263,555374292,L
62814792,8634998,82296fa0f4bc9bff088a3a9e3ec4367e,2023-07-08 00:40:36.753,2023-07-08 00:40:39.953,2023-07-08 00:40:39.950,555409264,L
62814796,8634998,82296fa0f4bc9bff088a3a9e3ec4367e,2023-07-08 00:40:49.373,2023-07-08 00:40:52.133,2023-07-08 00:40:52.130,555409265,L
62814797,8634998,75794c9fdbf231a8802821dba893719e,2023-07-08 00:40:52.217,2023-07-08 00:40:55.970,2023-07-08 00:40:55.970,555409266,L
62814812,8634998,588ba0f13569a70844aa849cb60614a3,2023-07-08 00:41:22.303,2023-07-08 00:41:24.173,2023-07-08 00:41:24.170,555409267,L
62814848,8634998,66c5e06b2d626011040a745cd175998d,2023-07-08 00:42:59.777,2023-07-08 00:43:01.177,2023-07-08 00:43:01.177,555409268,L
62814851,8634998,045a2768be04e066bab42b3470ce6ac0,2023-07-08 00:43:09.540,2023-07-08 00:43:12.810,2023-07-08 00:43:12.803,555409269,L
62814856,8634993,e1e1207918f264caff9f7bd690dadf3b,2023-07-08 00:43:22.530,2023-07-08 00:43:24.713,2023-07-08 00:43:24.710,555405282,L
62814859,8634998,4f5e1ae801ff4a3c393eb4629cf23da4,2023-07-08 00:43:31.863,2023-07-08 00:43:32.630,2023-07-08 00:43:32.627,555409270,L
62814861,8634998,311fe7f1c3809b77c03e0c00abff53a7,2023-07-08 00:43:40.780,2023-07-08 00:43:43.867,2023-07-08 00:43:43.863,555409271,L
62814870,8634998,9cb68313ae87dc2821986d26b6e77c43,2023-07-08 00:44:05.563,2023-07-08 00:44:07.380,2023-07-08 00:44:07.377,555409272,L
62814882,8634998,a469b12dd3f08562b5764c0f7f66f129,2023-07-08 00:44:44.697,2023-07-08 00:44:46.860,2023-07-08 00:44:46.857,555409273,L
62814888,8634997,df3a237bc7c0c654df6371e5264d790d,2023-07-08 00:44:53.653,2023-07-08 00:44:54.887,2023-07-08 00:44:54.883,555374293,L
62814946,8634998,8d6329267f29f8d2f201733026a3f841,2023-07-08 00:48:15.557,2023-07-08 00:48:16.533,2023-07-08 00:48:16.530,555409274,L
62814963,8634998,7950df94fbaeddd77861b38aa901d896,2023-07-08 00:49:09.530,2023-07-08 00:49:09.820,2023-07-08 00:49:09.817,555409275,L
62815018,8634997,e23d0b27534c5300cd99f9a84bc5dff7,2023-07-08 00:53:24.670,2023-07-08 00:53:25.280,2023-07-08 00:53:25.280,555374294,L
62815025,8634998,9e697c1fce7fcc59491ed13df779cf04,2023-07-08 00:53:50.667,2023-07-08 00:53:52.917,2023-07-08 00:53:52.917,555409276,L
63019062,8641026,b0bc0bea9b18634985d65657c3e08737,2023-07-14 10:07:33.587,2023-07-14 10:07:34.263,2023-07-14 10:07:34.260,263462866,L
63019062,8641026,b0bc0bea9b18634985d65657c3e08737,2023-07-14 10:16:48.733,2023-07-14 10:17:12.630,2023-07-14 10:17:12.627,263462866,L
